id,created_at,resolved_at,hold_hours,token,direction,trade_type,kronos,conviction,archetype,edge_source,leverage,entry_price,stop_loss,tp1_price,tp2_price,tp3_price,exit_price,outcome,pnl_pct,planned_risk_pct,realized_R
1433,2026-06-05T13:43:26,2026-06-05T13:43:54,0.01,TIA,LONG,,false,59,,,3x,0.3292,0.3137,0.355,,,0.3137,SL_HIT,-4.7084,4.7084,-1
1431,2026-06-05T13:29:14,2026-06-05T13:53:54,0.41,PENDLE,LONG,,false,29,,,2x,1.22815,1.21,1.259,,,1.21,SL_HIT,-1.4778,1.4778,-1
1389,2026-06-05T12:17:39,2026-06-05T13:55:54,1.64,DOGE,LONG,,false,41,,,2x,0.083928,0.0827,0.086,,,0.0827,SL_HIT,-1.4632,1.4632,-1
1390,2026-06-05T12:17:40,2026-06-05T13:55:54,1.64,UNI,LONG,,false,43,,,2x,2.5197,2.482,2.583,,,2.482,SL_HIT,-1.4962,1.4962,-1
1391,2026-06-05T12:17:46,2026-06-05T13:56:54,1.65,FET,LONG,,false,36,,,2x,0.20122,0.1982,0.2063,,,0.1982,SL_HIT,-1.5008,1.5008,-1
1395,2026-06-05T12:27:43,2026-06-05T13:56:54,1.49,LINK,LONG,,false,38,,,2x,7.5518,7.439,7.741,,,7.439,SL_HIT,-1.4937,1.4937,-1
1436,2026-06-05T13:58:56,2026-06-05T13:59:54,0.02,JUP,LONG,,false,56,,,3x,0.17,0.1602,0.1864,,,0.1602,SL_HIT,-5.7647,5.7647,-1
1430,2026-06-05T13:29:13,2026-06-05T14:01:54,0.54,ADA,SHORT,,false,45,,,2x,0.16374,0.1662,0.1596,,,0.1596,TP1_HIT,2.5284,1.5024,1.6829
1435,2026-06-05T13:47:31,2026-06-05T14:01:54,0.24,SUI,SHORT,,false,48,,,2x,0.71482,0.7255,0.6969,,,0.6969,TP1_HIT,2.5069,1.4941,1.6779
1434,2026-06-05T13:44:45,2026-06-05T14:04:54,0.34,LINK,SHORT,,false,48,,,2x,7.5532,7.666,7.364,,,7.364,TP1_HIT,2.5049,1.4934,1.6773
1440,2026-06-05T14:01:05,2026-06-05T14:09:54,0.15,HYPE,LONG,DAY TRADE,false,62,,estimated,3x,60.852,59.55,62.1,63.4,64.5,62.1,TP1_HIT,2.0509,2.1396,0.9585
1442,2026-06-05T14:01:05,2026-06-05T14:29:54,0.48,MSTR,LONG,DAY TRADE,false,53,,estimated,2x,120.24,117.6,122.8,125.4,127.5,117.6,SL_HIT,-2.1956,2.1956,-1
1432,2026-06-05T13:40:01,2026-06-05T14:49:51,1.16,AAVE,SHORT,,false,51,,,2x,64.503,66.029,61.959,,,61.959,TP1_HIT,3.944,2.3658,1.6671
1445,2026-06-05T14:48:59,2026-06-05T16:24:49,1.6,FET,SHORT,,false,36,,,2x,0.19974,0.2027,0.1947,,,0.1947,TP1_HIT,2.5233,1.4819,1.7027
1448,2026-06-05T14:49:18,2026-06-05T16:24:49,1.59,NEAR,SHORT,,false,38,,,2x,2.0072,2.037,1.957,,,1.957,TP1_HIT,2.501,1.4847,1.6845
1449,2026-06-05T14:49:18,2026-06-05T16:25:49,1.61,ONDO,SHORT,,false,36,,,2x,0.34791,0.3531,0.3392,,,0.3392,TP1_HIT,2.5035,1.4918,1.6782
1397,2026-06-05T12:32:38,2026-06-05T16:28:49,3.94,SEI,SHORT,,false,47,,,2x,0.048827,0.0497,0.0473,,,0.0473,TP1_HIT,3.1274,1.7879,1.7492
1446,2026-06-05T14:48:59,2026-06-05T16:33:49,1.75,HYPE,SHORT,,false,47,,,2x,62.02,63.847,58.974,,,58.974,TP1_HIT,4.9113,2.9458,1.6672
1452,2026-06-05T16:34:47,2026-06-05T16:50:19,0.26,SUI,SHORT,,false,48,,,2x,0.69798,0.7084,0.6805,,,0.7084,SL_HIT,-1.4929,1.4929,-1
1451,2026-06-05T16:33:10,2026-06-05T16:53:17,0.34,LINK,SHORT,,false,48,,,2x,7.3532,7.463,7.169,,,7.463,SL_HIT,-1.4932,1.4932,-1
1490,2026-06-05T16:55:48,2026-06-05T16:56:17,0.01,WIF,SHORT,,false,64,,,2x,0.15,0.1543,0.1428,,,0.1543,SL_HIT,-2.8667,2.8667,-1
1491,2026-06-05T16:55:49,2026-06-05T16:56:17,0.01,TIA,LONG,,false,59,,,3x,0.3292,0.3086,0.3635,,,0.3086,SL_HIT,-6.2576,6.2576,-1
1492,2026-06-05T16:55:49,2026-06-05T16:56:17,0.01,SEI,SHORT,,false,59,,,3x,0.04528,0.0474,0.0417,,,0.0474,SL_HIT,-4.682,4.682,-1
1493,2026-06-05T16:55:50,2026-06-05T16:56:17,0.01,JUP,LONG,,false,64,,,3x,0.17,0.1621,0.1832,,,0.1621,SL_HIT,-4.6471,4.6471,-1
1489,2026-06-05T16:51:21,2026-06-05T17:59:30,1.14,INJ,LONG,,false,54,,,2x,5.12245,5.046,5.251,,,5.046,SL_HIT,-1.4924,1.4924,-1
1494,2026-06-05T16:58:54,2026-06-05T18:03:30,1.08,POL,SHORT,,false,24,,,3x,0.076286,0.0774,0.0744,,,0.0744,TP1_HIT,2.4723,1.4603,1.693
1396,2026-06-05T12:30:09,2026-06-05T18:20:30,5.84,TRUMP,SHORT,,false,47,,,3x,1.6652,1.707,1.595,,,1.595,TP1_HIT,4.2157,2.5102,1.6794
1438,2026-06-05T14:01:05,2026-06-05T18:21:30,4.34,ETH,LONG,DAY TRADE,false,63,,OI-verified,3x,1615,1582,1649,1683,1710,1582,SL_HIT,-2.0433,2.0433,-1
1498,2026-06-05T18:01:42,2026-06-05T18:24:30,0.38,FET,LONG,,false,36,,,2x,0.19459,0.1917,0.1995,,,0.1917,SL_HIT,-1.4852,1.4852,-1
1486,2026-06-05T16:50:55,2026-06-05T18:26:30,1.59,WIF,LONG,,false,54,,,2x,0.15396,0.15167656,0.1578,,,0.15167656,SL_HIT,-1.4831,1.4831,-1
1496,2026-06-05T17:50:08,2026-06-05T18:26:30,0.61,NEAR,SHORT,,false,38,,,2x,1.9926,2.022,1.943,,,1.943,TP1_HIT,2.4892,1.4755,1.687
1497,2026-06-05T17:54:58,2026-06-05T18:29:30,0.58,LINK,LONG,,false,29,,,2x,7.4259,7.315,7.612,,,7.315,SL_HIT,-1.4934,1.4934,-1
1439,2026-06-05T14:01:05,2026-06-05T18:30:30,4.49,BNB,LONG,DAY TRADE,false,66,,OI-verified,3x,581.29,569,592.5,604,613,569,SL_HIT,-2.1143,2.1143,-1
1495,2026-06-05T17:49:03,2026-06-05T18:32:30,0.72,FET,SHORT,,false,31,,,2x,0.19384,0.1967,0.189,,,0.189,TP1_HIT,2.4969,1.4754,1.6924
1499,2026-06-05T18:02:07,2026-06-05T18:32:30,0.51,ADA,LONG,,false,38,,,2x,0.16149,0.1591,0.1655,,,0.1591,SL_HIT,-1.48,1.48,-1
1447,2026-06-05T14:49:13,2026-06-05T18:36:30,3.79,AVAX,SHORT,,false,46,,,2x,7.0753,7.181,6.898,,,6.898,TP1_HIT,2.5059,1.4939,1.6774
1450,2026-06-05T16:27:27,2026-06-05T18:37:30,2.17,PENDLE,LONG,,false,51,,,2x,1.1976,1.18,1.228,,,1.18,SL_HIT,-1.4696,1.4696,-1
1392,2026-06-05T12:21:35,2026-06-05T18:52:30,6.52,JUP,SHORT,,false,54,,,3x,0.16342,0.1689,0.1543,,,0.1543,TP1_HIT,5.5807,3.3533,1.6642
1437,2026-06-05T14:01:05,2026-06-05T18:52:30,4.86,BTC,LONG,DAY TRADE,false,68,,OI-verified,3x,60712,59450,61900,63100,64000,59450,SL_HIT,-2.0787,2.0787,-1
1441,2026-06-05T14:01:05,2026-06-05T18:52:30,4.86,DOGE,LONG,DAY TRADE,false,55,,OI-verified,3x,0.08201,0.08025,0.0836,0.0852,0.0865,0.08025,SL_HIT,-2.1461,2.1461,-1
1485,2026-06-05T16:48:25,2026-06-05T18:52:30,2.07,AVAX,LONG,,false,43,,,2x,6.9518,6.848,7.126,,,6.848,SL_HIT,-1.4931,1.4931,-1
1500,2026-06-05T18:04:36,2026-06-05T18:52:30,0.8,AVAX,SHORT,,false,43,,,2x,7.0251,7.13,6.849,,,6.849,TP1_HIT,2.5067,1.4932,1.6787
1444,2026-06-05T14:41:21,2026-06-05T18:54:30,4.22,JUP,SHORT,,false,54,,,3x,0.16239,0.1682,0.1527,,,0.1527,TP1_HIT,5.9671,3.5778,1.6678
1502,2026-06-05T18:36:26,2026-06-05T18:55:30,0.32,TRUMP,SHORT,,false,39,,,3x,1.5689,1.592,1.53,,,1.53,TP1_HIT,2.4794,1.4724,1.6839
1501,2026-06-05T18:24:26,2026-06-05T19:07:30,0.72,APT,SHORT,,false,54,,,3x,0.664,0.6803,0.6368,,,0.6368,TP1_HIT,4.0964,2.4548,1.6687
1504,2026-06-05T19:28:07,2026-06-05T19:48:13,0.34,PENDLE,LONG,,false,24,,,2x,1.1755,1.158,1.205,,,1.205,TP1_HIT,2.5096,1.4887,1.6858
1506,2026-06-05T19:35:52,2026-06-05T19:51:13,0.26,RENDER,LONG,,false,54,,,2x,1.5939,1.57,1.634,,,1.634,TP1_HIT,2.5158,1.4995,1.6778
1541,2026-06-05T19:54:05,2026-06-05T20:10:04,0.27,FET,SHORT,,false,46,,,2x,0.18979,0.1926,0.185,,,0.1926,SL_HIT,-1.4806,1.4806,-1
1546,2026-06-05T20:02:16,2026-06-05T20:15:04,0.21,NEAR,SHORT,,false,28,,,2x,1.965,1.994,1.916,,,1.994,SL_HIT,-1.4758,1.4758,-1
1505,2026-06-05T19:33:23,2026-06-05T20:26:04,0.88,SEI,SHORT,,false,47,,,3x,0.0457,0.0475,0.0427,,,0.0475,SL_HIT,-3.9387,3.9387,-1
1545,2026-06-05T20:01:47,2026-06-05T20:31:11,0.49,FET,LONG,,false,38,,,2x,0.19113,0.1883,0.1959,,,0.1959,TP1_HIT,2.4957,1.4807,1.6855
1539,2026-06-05T19:53:15,2026-06-05T20:32:11,0.65,LINK,SHORT,,false,66,,,2x,7.3,7.409,7.117,,,7.409,SL_HIT,-1.4932,1.4932,-1
1540,2026-06-05T19:53:51,2026-06-05T20:50:54,0.95,OP,LONG,,false,42,,,2x,0.096,0.0942,0.0991,,,0.0991,TP1_HIT,3.2292,1.875,1.7222
1543,2026-06-05T19:59:07,2026-06-05T20:50:54,0.86,ADA,SHORT,,false,26,,,2x,0.16052,0.1629,0.1565,,,0.1629,SL_HIT,-1.4827,1.4827,-1
1544,2026-06-05T20:00:12,2026-06-05T20:50:54,0.84,ONDO,SHORT,,false,21,,,2x,0.33256,0.3375,0.3242,,,0.3375,SL_HIT,-1.4854,1.4854,-1
1550,2026-06-05T20:44:02,2026-06-05T21:03:45,0.33,ARB,SHORT,,false,44,,,3x,0.078,0.082,0.0713,,,0.082,SL_HIT,-5.1282,5.1282,-1
1548,2026-06-05T20:36:33,2026-06-05T22:25:17,1.81,ADA,LONG,,false,45,,,2x,0.16162,0.1592,0.1657,,,0.1592,SL_HIT,-1.4973,1.4973,-1
